"id","Response","key","percent_match","Scored","Condition.Number","Condition.Description","Stimuli.Cue","Stimuli.Shuffle","Stimuli.Stimuli.Notes","Procedure.Shuffle","Response.RT","Response.JOL","Procedure.Shuffle.1","source"
"M20333917ER","","taste","0",0,2,"JOL","eyes","Study2","M","Study Phase2",3177,23,"Recall2","MSU"
"m20338775NPD","crazy","taste","0.2",0,2,"JOL","eyes","Study2","M","Study Phase2",473,45,"Recall2","MSU"
"M20339554_set","taste","taste","1",1,2,"JOL","eyes","Study2","M","Study Phase2",4128,96,"Recall2","MSU"
"M20339918","legs","taste","0.4",0,2,"JOL","eyes","Study2","M","Study Phase2",5293,31,"Recall2","MSU"
"M20340839DE","taste","taste","1",1,2,"JOL","eyes","Study2","M","Study Phase2",37634,70,"Recall2","MSU"
"M20341291_ymb","taste","taste","1",1,2,"JOL","eyes","Study2","M","Study Phase2",67267,30,"Recall2","MSU"
"M20342004_AO","taste","taste","1",1,2,"JOL","eyes","Study2","M","Study Phase2",1847,100,"Recall2","MSU"
"M20343663_rro","taste","taste","1",1,2,"JOL","eyes","Study2","M","Study Phase2",6364,33,"Recall2","MSU"
"M20347389","hair","taste","0.2",0,2,"JOL","eyes","Study2","M","Study Phase2",3477,20,"Recall2","MSU"
"20343281EA","fight","fight","1",1,2,"JOL","feud","Study2","F","Study Phase2",10135,88,"Recall2","MSU"
"M20302746LAA","","fight","0",0,2,"JOL","feud","Study2","F","Study Phase2",2462,0,"Recall2","MSU"
"M20302936IB","","fight","0",0,2,"JOL","feud","Study2","F","Study Phase2",11552,60,"Recall2","MSU"
"M20316781_bmd","fight","fight","1",1,2,"JOL","feud","Study2","F","Study Phase2",3251,75,"Recall2","MSU"
"M20317842","fight","fight","1",1,2,"JOL","feud","Study2","F","Study Phase2",4915,68,"Recall2","MSU"
"M20333917ER","","fight","0",0,2,"JOL","feud","Study2","F","Study Phase2",4395,8,"Recall2","MSU"
"m20338775NPD","family","fight","0.333333333333333",0,2,"JOL","feud","Study2","F","Study Phase2",508,45,"Recall2","MSU"
"M20339554_set","fight","fight","1",1,2,"JOL","feud","Study2","F","Study Phase2",3261,100,"Recall2","MSU"
"M20339918","fight","fight","1",1,2,"JOL","feud","Study2","F","Study Phase2",4313,95,"Recall2","MSU"
"M20340839DE","fight","fight","1",1,2,"JOL","feud","Study2","F","Study Phase2",6774,40,"Recall2","MSU"
"M20341291_ymb","","fight","0",0,2,"JOL","feud","Study2","F","Study Phase2",22839,40,"Recall2","MSU"
"M20342004_AO","","fight","0",0,2,"JOL","feud","Study2","F","Study Phase2",3150,100,"Recall2","MSU"
"M20343663_rro","","fight","0",0,2,"JOL","feud","Study2","F","Study Phase2",3006,76,"Recall2","MSU"
"M20347389","fuel","fight","0.2",0,2,"JOL","feud","Study2","F","Study Phase2",3130,10,"Recall2","MSU"
"20343281EA","leg","leg","1",1,2,"JOL","grill","Study2","M","Study Phase2",7835,88,"Recall2","MSU"
"M20302746LAA","legs","leg","0.75",1,2,"JOL","grill","Study2","M","Study Phase2",6211,60,"Recall2","MSU"
"M20302936IB","leg","leg","1",1,2,"JOL","grill","Study2","M","Study Phase2",6176,5,"Recall2","MSU"
"M20316781_bmd","leg","leg","1",1,2,"JOL","grill","Study2","M","Study Phase2",5073,7,"Recall2","MSU"
"M20317842","foot","leg","0",0,2,"JOL","grill","Study2","M","Study Phase2",7195,58,"Recall2","MSU"
"M20333917ER","leg","leg","1",1,2,"JOL","grill","Study2","M","Study Phase2",2223,5,"Recall2","MSU"
"m20338775NPD","girl","leg","0.5",0,2,"JOL","grill","Study2","M","Study Phase2",990,67,"Recall2","MSU"
"M20339554_set","heat","leg","0.25",0,2,"JOL","grill","Study2","M","Study Phase2",3639,60,"Recall2","MSU"
"M20339918","oven","leg","0.25",0,2,"JOL","grill","Study2","M","Study Phase2",38925,38,"Recall2","MSU"
"M20340839DE","leg","leg","1",1,2,"JOL","grill","Study2","M","Study Phase2",11737,50,"Recall2","MSU"
"M20341291_ymb","leg","leg","1",1,2,"JOL","grill","Study2","M","Study Phase2",17585,30,"Recall2","MSU"
"M20342004_AO","leg","leg","1",1,2,"JOL","grill","Study2","M","Study Phase2",1538,100,"Recall2","MSU"
"M20343663_rro","leg","leg","1",1,2,"JOL","grill","Study2","M","Study Phase2",5632,54,"Recall2","MSU"
"M20347389","burgers","leg","0.285714285714286",0,2,"JOL","grill","Study2","M","Study Phase2",4577,10,"Recall2","MSU"
"20343281EA","car","car","1",1,2,"JOL","happy","Study2","U","Study Phase2",7993,99,"Recall2","MSU"
"M20302746LAA","","car","0",0,2,"JOL","happy","Study2","U","Study Phase2",2799,20,"Recall2","MSU"
"M20302936IB","","car","0",0,2,"JOL","happy","Study2","U","Study Phase2",4775,4,"Recall2","MSU"
"M20316781_bmd","white","car","0",0,2,"JOL","happy","Study2","U","Study Phase2",4907,65,"Recall2","MSU"
"M20317842","","car","0",0,2,"JOL","happy","Study2","U","Study Phase2",4358,59,"Recall2","MSU"
"M20333917ER","","car","0",0,2,"JOL","happy","Study2","U","Study Phase2",2460,34,"Recall2","MSU"
"m20338775NPD","girl","car","0.25",0,2,"JOL","happy","Study2","U","Study Phase2",1143,56,"Recall2","MSU"
"M20339554_set","feelings","car","0",0,2,"JOL","happy","Study2","U","Study Phase2",8438,73,"Recall2","MSU"
"M20339918","","car","0",0,2,"JOL","happy","Study2","U","Study Phase2",50323,25,"Recall2","MSU"
"M20340839DE","car","car","1",1,2,"JOL","happy","Study2","U","Study Phase2",12211,70,"Recall2","MSU"
"M20341291_ymb","car","car","1",1,2,"JOL","happy","Study2","U","Study Phase2",10122,25,"Recall2","MSU"
"M20342004_AO","smile","car","0",0,2,"JOL","happy","Study2","U","Study Phase2",2256,100,"Recall2","MSU"
"M20343663_rro","","car","0",0,2,"JOL","happy","Study2","U","Study Phase2",3552,3,"Recall2","MSU"
"M20347389","days","car","0.25",0,2,"JOL","happy","Study2","U","Study Phase2",9184,10,"Recall2","MSU"
"20343281EA","bird","bird","1",1,2,"JOL","heavy","Study2","M","Study Phase2",8540,87,"Recall2","MSU"
"M20302746LAA","","bird","0",0,2,"JOL","heavy","Study2","M","Study Phase2",3466,40,"Recall2","MSU"
"M20302936IB","","bird","0",0,2,"JOL","heavy","Study2","M","Study Phase2",16714,5,"Recall2","MSU"
"M20316781_bmd","","bird","0",0,2,"JOL","heavy","Study2","M","Study Phase2",4950,45,"Recall2","MSU"
"M20317842","","bird","0",0,2,"JOL","heavy","Study2","M","Study Phase2",2170,12,"Recall2","MSU"
"M20333917ER","","bird","0",0,2,"JOL","heavy","Study2","M","Study Phase2",3436,2,"Recall2","MSU"
"m20338775NPD","weights","bird","0.142857142857143",0,2,"JOL","heavy","Study2","M","Study Phase2",551,34,"Recall2","MSU"
"M20339554_set","metal","bird","0",0,2,"JOL","heavy","Study2","M","Study Phase2",4261,100,"Recall2","MSU"
"M20339918","bell","bird","0.25",0,2,"JOL","heavy","Study2","M","Study Phase2",11197,16,"Recall2","MSU"
"M20340839DE","bird","bird","1",1,2,"JOL","heavy","Study2","M","Study Phase2",7602,50,"Recall2","MSU"
"M20341291_ymb","man","bird","0",0,2,"JOL","heavy","Study2","M","Study Phase2",3536,45,"Recall2","MSU"
"M20342004_AO","","bird","0",0,2,"JOL","heavy","Study2","M","Study Phase2",1499,100,"Recall2","MSU"
"M20343663_rro","","bird","0",0,2,"JOL","heavy","Study2","M","Study Phase2",6578,49,"Recall2","MSU"
"M20347389","metal ","bird","0",0,2,"JOL","heavy","Study2","M","Study Phase2",20038,10,"Recall2","MSU"
"20343281EA","cow","cow","1",1,2,"JOL","herd","Study2","F","Study Phase2",8791,97,"Recall2","MSU"
"M20302746LAA","cows","cow","0.75",1,2,"JOL","herd","Study2","F","Study Phase2",2604,30,"Recall2","MSU"
"M20302936IB","cow","cow","1",1,2,"JOL","herd","Study2","F","Study Phase2",5107,15,"Recall2","MSU"
"M20316781_bmd","cow","cow","1",1,2,"JOL","herd","Study2","F","Study Phase2",5703,75,"Recall2","MSU"
"M20317842","cow","cow","1",1,2,"JOL","herd","Study2","F","Study Phase2",5912,51,"Recall2","MSU"
"M20333917ER","","cow","0",0,2,"JOL","herd","Study2","F","Study Phase2",3289,5,"Recall2","MSU"
"m20338775NPD","cow","cow","1",1,2,"JOL","herd","Study2","F","Study Phase2",1092,53,"Recall2","MSU"
"M20339554_set","cow","cow","1",1,2,"JOL","herd","Study2","F","Study Phase2",4830,94,"Recall2","MSU"
"M20339918","horse","cow","0.2",0,2,"JOL","herd","Study2","F","Study Phase2",4669,84,"Recall2","MSU"
"M20340839DE","cow","cow","1",1,2,"JOL","herd","Study2","F","Study Phase2",2922,100,"Recall2","MSU"
"M20341291_ymb","","cow","0",0,2,"JOL","herd","Study2","F","Study Phase2",54198,30,"Recall2","MSU"
"M20342004_AO","","cow","0",0,2,"JOL","herd","Study2","F","Study Phase2",1873,100,"Recall2","MSU"
"M20343663_rro","cow","cow","1",1,2,"JOL","herd","Study2","F","Study Phase2",5225,85,"Recall2","MSU"
"M20347389","cow","cow","1",1,2,"JOL","herd","Study2","F","Study Phase2",4759,40,"Recall2","MSU"
"20343281EA","sting","sting","1",1,2,"JOL","hornet","Study2","F","Study Phase2",8978,100,"Recall2","MSU"
"M20302746LAA","sting","sting","1",1,2,"JOL","hornet","Study2","F","Study Phase2",2471,100,"Recall2","MSU"
"M20302936IB","stinger","sting","0.714285714285714",0,2,"JOL","hornet","Study2","F","Study Phase2",6163,50,"Recall2","MSU"
"M20316781_bmd","wasp","sting","0.2",0,2,"JOL","hornet","Study2","F","Study Phase2",3307,95,"Recall2","MSU"
"M20317842","sting","sting","1",1,2,"JOL","hornet","Study2","F","Study Phase2",7680,80,"Recall2","MSU"
"M20333917ER","","sting","0",0,2,"JOL","hornet","Study2","F","Study Phase2",3894,11,"Recall2","MSU"
"m20338775NPD","muenster","sting","0.375",0,2,"JOL","hornet","Study2","F","Study Phase2",1815,67,"Recall2","MSU"
"M20339554_set","sting","sting","1",1,2,"JOL","hornet","Study2","F","Study Phase2",3131,99,"Recall2","MSU"
"M20339918","insect","sting","0.666666666666667",0,2,"JOL","hornet","Study2","F","Study Phase2",3960,94,"Recall2","MSU"
"M20340839DE","sting","sting","1",1,2,"JOL","hornet","Study2","F","Study Phase2",5534,100,"Recall2","MSU"
"M20341291_ymb","","sting","0",0,2,"JOL","hornet","Study2","F","Study Phase2",13074,40,"Recall2","MSU"
"M20342004_AO","wasp","sting","0.2",0,2,"JOL","hornet","Study2","F","Study Phase2",1414,100,"Recall2","MSU"
"M20343663_rro","sting","sting","1",1,2,"JOL","hornet","Study2","F","Study Phase2",4306,79,"Recall2","MSU"
"M20347389","nest","sting","0.6",0,2,"JOL","hornet","Study2","F","Study Phase2",3264,30,"Recall2","MSU"
"20343281EA","smell","smell","1",1,2,"JOL","incense","Study2","F","Study Phase2",12969,98,"Recall2","MSU"
"M20302746LAA","scent","smell","0.4",0,2,"JOL","incense","Study2","F","Study Phase2",2795,20,"Recall2","MSU"
"M20302936IB","smell","smell","1",1,2,"JOL","incense","Study2","F","Study Phase2",4456,60,"Recall2","MSU"
"M20316781_bmd","smell","smell","1",1,2,"JOL","incense","Study2","F","Study Phase2",2297,990,"Recall2","MSU"
"M20317842","smell","smell","1",1,2,"JOL","incense","Study2","F","Study Phase2",2311,88,"Recall2","MSU"
"M20333917ER","smell","smell","1",1,2,"JOL","incense","Study2","F","Study Phase2",5486,2,"Recall2","MSU"
"m20338775NPD","","smell","0",0,2,"JOL","incense","Study2","F","Study Phase2",954,70,"Recall2","MSU"
"M20339554_set","smell","smell","1",1,2,"JOL","incense","Study2","F","Study Phase2",3002,98,"Recall2","MSU"
"M20339918","smell","smell","1",1,2,"JOL","incense","Study2","F","Study Phase2",3478,99,"Recall2","MSU"
"M20340839DE","smell","smell","1",1,2,"JOL","incense","Study2","F","Study Phase2",5787,80,"Recall2","MSU"
"M20341291_ymb","","smell","0",0,2,"JOL","incense","Study2","F","Study Phase2",25156,20,"Recall2","MSU"
"M20342004_AO","","smell","0",0,2,"JOL","incense","Study2","F","Study Phase2",2065,100,"Recall2","MSU"
"M20343663_rro","smell","smell","1",1,2,"JOL","incense","Study2","F","Study Phase2",8039,78,"Recall2","MSU"
"M20347389","smell","smell","1",1,2,"JOL","incense","Study2","F","Study Phase2",4522,10,"Recall2","MSU"
"20343281EA","vase","vase","1",1,2,"JOL","king","Study2","U","Study Phase2",13570,77,"Recall2","MSU"
"M20302746LAA","trap","vase","0.25",0,2,"JOL","king","Study2","U","Study Phase2",1617,0,"Recall2","MSU"
"M20302936IB","royalty","vase","0.142857142857143",0,2,"JOL","king","Study2","U","Study Phase2",10349,10,"Recall2","MSU"
"M20316781_bmd","","vase","0",0,2,"JOL","king","Study2","U","Study Phase2",3119,10,"Recall2","MSU"
"M20317842","vase","vase","1",1,2,"JOL","king","Study2","U","Study Phase2",11262,2,"Recall2","MSU"
"M20333917ER","","vase","0",0,2,"JOL","king","Study2","U","Study Phase2",7205,5,"Recall2","MSU"
"m20338775NPD","yes","vase","0.5",0,2,"JOL","king","Study2","U","Study Phase2",1652,86,"Recall2","MSU"
"M20339554_set","deluxe","vase","0.166666666666667",0,2,"JOL","king","Study2","U","Study Phase2",5339,86,"Recall2","MSU"
"M20339918","queen","vase","0.2",0,2,"JOL","king","Study2","U","Study Phase2",2575,32,"Recall2","MSU"
"M20340839DE","vase","vase","1",1,2,"JOL","king","Study2","U","Study Phase2",25050,10,"Recall2","MSU"
"M20341291_ymb","","vase","0",0,2,"JOL","king","Study2","U","Study Phase2",9121,60,"Recall2","MSU"
"M20342004_AO","","vase","0",0,2,"JOL","king","Study2","U","Study Phase2",1902,100,"Recall2","MSU"
"M20343663_rro","","vase","0",0,2,"JOL","king","Study2","U","Study Phase2",6322,54,"Recall2","MSU"
"M20347389","crab","vase","0.25",0,2,"JOL","king","Study2","U","Study Phase2",4430,10,"Recall2","MSU"
"20343281EA","baseball","baseball","1",1,2,"JOL","league","Study2","F","Study Phase2",14794,99,"Recall2","MSU"
"M20302746LAA","","baseball","0",0,2,"JOL","league","Study2","F","Study Phase2",83,NA,"Recall2","MSU"
"M20302936IB","baseball","baseball","1",1,2,"JOL","league","Study2","F","Study Phase2",6605,50,"Recall2","MSU"
"M20316781_bmd","baseball","baseball","1",1,2,"JOL","league","Study2","F","Study Phase2",2600,95,"Recall2","MSU"
"M20317842","baseball","baseball","1",1,2,"JOL","league","Study2","F","Study Phase2",9034,49,"Recall2","MSU"
"M20333917ER","baseball","baseball","1",1,2,"JOL","league","Study2","F","Study Phase2",2643,56,"Recall2","MSU"
"m20338775NPD","little","baseball","0.375",0,2,"JOL","league","Study2","F","Study Phase2",608,70,"Recall2","MSU"
"M20339554_set","baseball","baseball","1",1,2,"JOL","league","Study2","F","Study Phase2",3276,99,"Recall2","MSU"
"M20339918","baseball","baseball","1",1,2,"JOL","league","Study2","F","Study Phase2",1857,100,"Recall2","MSU"
"M20340839DE","baseball","baseball","1",1,2,"JOL","league","Study2","F","Study Phase2",10080,100,"Recall2","MSU"
"M20341291_ymb","sport","baseball","0.125",0,2,"JOL","league","Study2","F","Study Phase2",13014,50,"Recall2","MSU"
"M20342004_AO","basketball","baseball","0.8",1,2,"JOL","league","Study2","F","Study Phase2",2200,100,"Recall2","MSU"
"M20343663_rro","baseball","baseball","1",1,2,"JOL","league","Study2","F","Study Phase2",4092,89,"Recall2","MSU"
"M20347389","baseball","baseball","1",1,2,"JOL","league","Study2","F","Study Phase2",3556,40,"Recall2","MSU"
"20343281EA","toil","toil","1",1,2,"JOL","lease","Study2","U","Study Phase2",7865,99,"Recall2","MSU"
"M20302746LAA","","toil","0",0,2,"JOL","lease","Study2","U","Study Phase2",3963,0,"Recall2","MSU"
"M20302936IB","","toil","0",0,2,"JOL","lease","Study2","U","Study Phase2",15692,5,"Recall2","MSU"
"M20316781_bmd","rent","toil","0.25",0,2,"JOL","lease","Study2","U","Study Phase2",8193,0,"Recall2","MSU"
"M20317842","","toil","0",0,2,"JOL","lease","Study2","U","Study Phase2",4416,23,"Recall2","MSU"
"M20333917ER","","toil","0",0,2,"JOL","lease","Study2","U","Study Phase2",4678,5,"Recall2","MSU"
"m20338775NPD","rent","toil","0.25",0,2,"JOL","lease","Study2","U","Study Phase2",732,69,"Recall2","MSU"
"M20339554_set","sell","toil","0.25",0,2,"JOL","lease","Study2","U","Study Phase2",4440,54,"Recall2","MSU"
"M20339918","money","toil","0.2",0,2,"JOL","lease","Study2","U","Study Phase2",28379,21,"Recall2","MSU"
"M20340839DE","","toil","0",0,2,"JOL","lease","Study2","U","Study Phase2",29825,NA,"Recall2","MSU"
"M20341291_ymb","","toil","0",0,2,"JOL","lease","Study2","U","Study Phase2",3173,60,"Recall2","MSU"
"M20342004_AO","","toil","0",0,2,"JOL","lease","Study2","U","Study Phase2",1435,100,"Recall2","MSU"
"M20343663_rro","paper","toil","0",0,2,"JOL","lease","Study2","U","Study Phase2",5165,21,"Recall2","MSU"
"M20347389","house","toil","0.2",0,2,"JOL","lease","Study2","U","Study Phase2",1816,10,"Recall2","MSU"
"20343281EA","children","children","1",1,2,"JOL","mirror","Study2","U","Study Phase2",8093,88,"Recall2","MSU"
"M20302746LAA","children","children","1",1,2,"JOL","mirror","Study2","U","Study Phase2",2559,30,"Recall2","MSU"
"M20302936IB","maroon","children","0.25",0,2,"JOL","mirror","Study2","U","Study Phase2",4154,5,"Recall2","MSU"
"M20316781_bmd","children","children","1",1,2,"JOL","mirror","Study2","U","Study Phase2",3190,25,"Recall2","MSU"
"M20317842","maroon","children","0.25",0,2,"JOL","mirror","Study2","U","Study Phase2",3578,4,"Recall2","MSU"
"M20333917ER","children","children","1",1,2,"JOL","mirror","Study2","U","Study Phase2",3379,7,"Recall2","MSU"
"m20338775NPD","","children","0",0,2,"JOL","mirror","Study2","U","Study Phase2",1026,46,"Recall2","MSU"
"M20339554_set","children","children","1",1,2,"JOL","mirror","Study2","U","Study Phase2",3213,30,"Recall2","MSU"
"M20339918","","children","0",0,2,"JOL","mirror","Study2","U","Study Phase2",5480,36,"Recall2","MSU"
"M20340839DE","children","children","1",1,2,"JOL","mirror","Study2","U","Study Phase2",8092,30,"Recall2","MSU"
"M20341291_ymb","","children","0",0,2,"JOL","mirror","Study2","U","Study Phase2",27255,40,"Recall2","MSU"
"M20342004_AO","","children","0",0,2,"JOL","mirror","Study2","U","Study Phase2",1846,100,"Recall2","MSU"
"M20343663_rro","children","children","1",1,2,"JOL","mirror","Study2","U","Study Phase2",5803,50,"Recall2","MSU"
"M20347389","ball","children","0.125",0,2,"JOL","mirror","Study2","U","Study Phase2",3062,10,"Recall2","MSU"
"20343281EA","court","court","1",1,2,"JOL","nurse","Study2","M","Study Phase2",10384,88,"Recall2","MSU"
"M20302746LAA","education","court","0.444444444444444",0,2,"JOL","nurse","Study2","M","Study Phase2",2390,0,"Recall2","MSU"
"M20302936IB","","court","0",0,2,"JOL","nurse","Study2","M","Study Phase2",5644,3,"Recall2","MSU"
"M20316781_bmd","court","court","1",1,2,"JOL","nurse","Study2","M","Study Phase2",7578,15,"Recall2","MSU"
"M20317842","","court","0",0,2,"JOL","nurse","Study2","M","Study Phase2",4272,15,"Recall2","MSU"
"M20333917ER","","court","0",0,2,"JOL","nurse","Study2","M","Study Phase2",5376,2,"Recall2","MSU"
"m20338775NPD","clinical","court","0.125",0,2,"JOL","nurse","Study2","M","Study Phase2",686,59,"Recall2","MSU"
"M20339554_set","court","court","1",1,2,"JOL","nurse","Study2","M","Study Phase2",4578,52,"Recall2","MSU"
"M20339918","law","court","0",0,2,"JOL","nurse","Study2","M","Study Phase2",3074,13,"Recall2","MSU"
"M20340839DE","court","court","1",1,2,"JOL","nurse","Study2","M","Study Phase2",30080,20,"Recall2","MSU"
"M20341291_ymb","","court","0",0,2,"JOL","nurse","Study2","M","Study Phase2",6790,20,"Recall2","MSU"
"M20342004_AO","court","court","1",1,2,"JOL","nurse","Study2","M","Study Phase2",2199,100,"Recall2","MSU"
"M20343663_rro","coat","court","0.6",0,2,"JOL","nurse","Study2","M","Study Phase2",6328,5,"Recall2","MSU"
"M20347389","hospital ","court","0.222222222222222",0,2,"JOL","nurse","Study2","M","Study Phase2",8185,10,"Recall2","MSU"
"20343281EA","weave","weave","1",1,2,"JOL","oven","Study2","M","Study Phase2",8622,77,"Recall2","MSU"
"M20302746LAA","","weave","0",0,2,"JOL","oven","Study2","M","Study Phase2",1792,0,"Recall2","MSU"
"M20302936IB","","weave","0",0,2,"JOL","oven","Study2","M","Study Phase2",4154,0,"Recall2","MSU"
"M20316781_bmd","stove","weave","0.4",0,2,"JOL","oven","Study2","M","Study Phase2",7150,45,"Recall2","MSU"
"M20317842","","weave","0",0,2,"JOL","oven","Study2","M","Study Phase2",7102,8,"Recall2","MSU"
"M20333917ER","weave","weave","1",1,2,"JOL","oven","Study2","M","Study Phase2",4215,7,"Recall2","MSU"
"m20338775NPD","baked","weave","0.4",0,2,"JOL","oven","Study2","M","Study Phase2",709,34,"Recall2","MSU"
"M20339554_set","heat","weave","0.4",0,2,"JOL","oven","Study2","M","Study Phase2",4728,78,"Recall2","MSU"
"M20339918","microwave","weave","0.444444444444444",0,2,"JOL","oven","Study2","M","Study Phase2",3917,21,"Recall2","MSU"
"M20340839DE","weave","weave","1",1,2,"JOL","oven","Study2","M","Study Phase2",14530,60,"Recall2","MSU"
"M20341291_ymb","weave","weave","1",1,2,"JOL","oven","Study2","M","Study Phase2",8696,45,"Recall2","MSU"
"M20342004_AO","weave","weave","1",1,2,"JOL","oven","Study2","M","Study Phase2",2433,100,"Recall2","MSU"
"M20343663_rro","top","weave","0",0,2,"JOL","oven","Study2","M","Study Phase2",6793,29,"Recall2","MSU"
